#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Release Date, s_region, jpegURL, Product Group ID, Object ID
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, float, string, string, string, string
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,t_obs_release,s_region,jpegURL,obsid,objID
spectrum,FUSE,FUV,,,UV,NGC1140,IRREGULAR GALAXY,a0230505000,43.639917,-10.02775,A023,Buat,2,52241.13849537,52241.23186234,4034,90,119,NaN,CIRCLE ICRS 43.639917 -10.02775 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0230505/a023050500000specttagf.gif,3001000027,3001003366
spectrum,FUSE,FUV,,,UV,NGC1313,SPIRAL GALAXY,d9110301000,49.565833,-66.497861,D911,Howk,2,52946.25546296,52946.5055155,15751,90,119,NaN,CIRCLE ICRS 49.565833 -66.497861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9110301/d911030100000specttagf.gif,3001001654,3001004801
spectrum,FUSE,FUV,,,UV,NGC1316,ELLIPTICAL GALAXY,b0560201000,50.672917,-37.209167,B056,Bregman,2,52882.15809028,52882.59277678,19182,90,119,NaN,CIRCLE ICRS 50.672917 -37.209167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0560201/b056020100000specttagf.gif,3001000620,3001000357
spectrum,FUSE,FUV,,,UV,NGC1360,CENT. STAR PLAN. NEB.,d1800102000,53.311417,-25.871667,D180,Kruk,2,53256.52407407,53257.17261574,9016,90,119,NaN,CIRCLE ICRS 53.311417 -25.871667 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/d1800102/d180010200000spechistf.gif,3001001483,3001000785
spectrum,FUSE,FUV,,,UV,NGC1360,CENT. STAR PLAN. NEB.,p1151010000,53.311417,-25.869306,P115,Shull,2,52484.71282407,52484.72069444,672,90,119,NaN,CIRCLE ICRS 53.311417 -25.869306 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1151010/p115101000000spechistf.gif,3001003428,3001001739
spectrum,FUSE,FUV,,,UV,NGC1360,CENT. STAR PLAN. NEB.,e1530201000,53.311417,-25.871722,E153,Kruk,2,53257.425,53257.50466435,804,90,119,NaN,CIRCLE ICRS 53.311417 -25.871722 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/e1530201/e153020100000spechistf.gif,3001001821,3001004466
spectrum,FUSE,FUV,,,UV,NGC1360-BKGD,SKY BACKGROUND,s5051201000,52.78292,-25.731544,S505,Blair,2,53020.10168981,53020.60737974,13879,90,119,NaN,POSITION 52.78292 -25.731544,http://archive.stsci.edu/browse/previews/fuse/s5051201/s505120100000specttagf.gif,3001004295,3001003698
spectrum,FUSE,FUV,,,UV,NGC1395,ELLIPTICAL GALAXY,b0561901000,54.623333,-23.027778,B056,Bregman,2,52179.18278935,52179.49482431,16573,90,119,NaN,CIRCLE ICRS 54.623333 -23.027778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0561901/b056190100000specttagf.gif,3001000638,3001003890
spectrum,FUSE,FUV,,,UV,NGC1399,ELLIPTICAL GALAXY,a0880303000,54.6220833333,-35.4502777778,A088,Brown,2,51890.81584491,51891.1834101,16524,90,119,NaN,CIRCLE ICRS 54.6220833333 -35.4502777778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0880303/a088030300000specttagf.gif,3001000205,3001002897
spectrum,FUSE,FUV,,,UV,NGC1399,ELLIPTICAL GALAXY,a0880304000,54.622083,-35.450278,A088,Brown,2,52185.29143519,52185.60120669,11602,90,119,NaN,CIRCLE ICRS 54.622083 -35.450278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0880304/a088030400000specttagf.gif,3001000206,3001003398
spectrum,FUSE,FUV,,,UV,NGC1404,ELLIPTICAL GALAXY,a0680301000,54.7167083333,-35.5927777778,A068,Bregman,2,51522.2996875,51522.46760163,7556,90,119,NaN,CIRCLE ICRS 54.7167083333 -35.5927777778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0680301/a068030100000specttagf.gif,3001000175,3001000117
spectrum,FUSE,FUV,,,UV,NGC1407,ELLIPTICAL GALAXY,b0561101000,55.049167,-18.58,B056,Bregman,2,52186.95782407,52187.32485198,16186,90,119,NaN,CIRCLE ICRS 55.049167 -18.58 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0561101/b056110100000specttagf.gif,3001000631,3001003884
spectrum,FUSE,FUV,,,UV,NGC1501,CENT. STAR PLAN. NEB.,z9110601000,61.753,60.917361,Z911,Andersson,2,52615.54966435,52615.80254241,15428,90,119,NaN,CIRCLE ICRS 61.753 60.917361 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9110601/z911060100000specttagf.gif,3001005220,3001002847
spectrum,FUSE,FUV,,,UV,NGC1522,STARBURST GALAXY,z9090501000,61.532333,-52.669028,Z909,Andersson,2,52881.12673611,52881.90684254,41205,90,119,NaN,CIRCLE ICRS 61.532333 -52.669028 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9090501/z909050100000specttagf.gif,3001005181,3001003279
spectrum,FUSE,FUV,,,UV,NGC1535,CENT. STAR PLAN. NEB.,c1770101000,63.565792,-12.739472,C177,Werner,2,52640.8525463,52641.07621528,7862,90,119,NaN,CIRCLE ICRS 63.565792 -12.739472 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1770101/c177010100000spechistf.gif,3001001167,3001000630
spectrum,FUSE,FUV,,,UV,NGC1535,CENT. STAR PLAN. NEB.,p1150808000,63.5655,-12.739444,P115,Shull,2,52187.72042824,52187.82743942,6601,90,119,NaN,CIRCLE ICRS 63.5655 -12.739444 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1150808/p115080800000specttagf.gif,3001003427,3001004187
spectrum,FUSE,FUV,,,UV,NGC1549,ELLIPTICAL GALAXY,b0561201000,63.9375,-55.591944,B056,Bregman,2,52193.27636574,52193.79888156,17981,90,119,NaN,CIRCLE ICRS 63.9375 -55.591944 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0561201/b056120100000specttagf.gif,3001000632,3001003885
spectrum,FUSE,FUV,,,UV,NGC1566-FUV1,H II REGION,g7130101000,64.981625,-54.930278,G713,Thilker,2,53882.53769676,53882.65530237,9240,90,119,NaN,CIRCLE ICRS 64.98162499999999 -54.930278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g7130101/g713010100000specttagf.gif,3001002336,3001004965
spectrum,FUSE,FUV,,,UV,NGC1667,SEYFERT GALAXY,c0490101000,72.154754,-6.319967,C049,Pellerin,2,52646.94847222,52647.24330205,10585,90,119,NaN,CIRCLE ICRS 72.154754 -6.319967 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0490101/c049010100000specttagf.gif,3001000901,3001000449
spectrum,FUSE,FUV,,,UV,NGC1667,SEYFERT GALAXY,c0490102000,72.154754,-6.319967,C049,Pellerin,2,52647.91943287,52648.28406449,12263,90,119,NaN,CIRCLE ICRS 72.154754 -6.319967 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0490102/c049010200000specttagf.gif,3001000902,3001000450
spectrum,FUSE,FUV,,,UV,NGC1667,SEYFERT GALAXY,c0490103000,72.154754,-6.319967,C049,Pellerin,2,52648.95971065,52649.25305528,9453,90,119,NaN,CIRCLE ICRS 72.154754 -6.319967 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0490103/c049010300000specttagf.gif,3001000903,3001000451
spectrum,FUSE,FUV,,,UV,NGC1672,SEYFERT GALAXY,c1090104000,71.427846,-59.247139,C109,Bowen,2,52646.45851852,52646.78420012,20472,90,119,NaN,CIRCLE ICRS 71.427846 -59.247139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1090104/c109010400000specttagf.gif,3001001001,3001000508
spectrum,FUSE,FUV,,,UV,NGC1672,SEYFERT GALAXY,c1090105000,71.427846,-59.247139,C109,Bowen,2,52647.41040509,52647.75410527,21928,90,119,NaN,CIRCLE ICRS 71.427846 -59.247139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1090105/c109010500000specttagf.gif,3001001002,3001000509
spectrum,FUSE,FUV,,,UV,NGC1672,SEYFERT GALAXY,c1090101000,71.427846,-59.247139,C109,Bowen,2,52253.07467593,52253.22643202,4326,90,119,NaN,CIRCLE ICRS 71.427846 -59.247139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1090101/c109010100000specttagf.gif,3001000999,3001004069
spectrum,FUSE,FUV,,,UV,NGC1672,SEYFERT GALAXY,c1090103000,71.427846,-59.247139,C109,Bowen,2,52252.034375,52252.32954319,7949,90,119,NaN,CIRCLE ICRS 71.427846 -59.247139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1090103/c109010300000specttagf.gif,3001001000,3001004070
spectrum,FUSE,FUV,,,UV,NGC1672-FUV1,H II REGION,g7130401000,71.390958,-59.245833,G713,Thilker,2,53942.0362037,53942.16124747,3135,90,119,NaN,CIRCLE ICRS 71.390958 -59.245833 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g7130401/g713040100000specttagf.gif,3001002337,3001004966
spectrum,FUSE,FUV,,,UV,NGC1705,STARBURST GALAXY,a0460102000,73.5561666667,-53.3609444444,A046,Heckman,2,51578.75895833,51579.05471879,8621,90,119,NaN,CIRCLE ICRS 73.55616666669999 -53.3609444444 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0460102/a046010200000specttagf.gif,3001000062,3001000039
spectrum,FUSE,FUV,,,UV,NGC1705,STARBURST GALAXY,a0460103000,73.5561666667,-53.3609444444,A046,Heckman,2,51579.51991898,51580.02751555,15409,90,119,NaN,CIRCLE ICRS 73.55616666669999 -53.3609444444 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0460103/a046010300000specttagf.gif,3001000063,3001000040
spectrum,FUSE,FUV,,,UV,NGC1741,STARBURST GALAXY,c0480201000,75.407083,-4.258611,C048,Heckman,2,52996.73751157,52997.25057246,21382,90,119,NaN,CIRCLE ICRS 75.407083 -4.258611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0480201/c048020100000specttagf.gif,3001000897,3001003546
spectrum,FUSE,FUV,,,UV,NGC1741,STARBURST GALAXY,c0480202000,75.407083,-4.258611,C048,Heckman,2,53025.50266204,53025.66982096,8002,90,119,NaN,CIRCLE ICRS 75.407083 -4.258611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0480202/c048020200000specttagf.gif,3001000898,3001003547
spectrum,FUSE,FUV,,,UV,NGC1818-D1,B0-B2 V-IV,d1380201000,76.135667,-66.414167,D138,Peters,2,52827.50871528,52827.97439996,28892,90,119,NaN,CIRCLE ICRS 76.135667 -66.41416700000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1380201/d138020100000specttagf.gif,3001001415,3001000742
spectrum,FUSE,FUV,,,UV,NGC188-D702,B SUBDWARF,d1650201000,12.083125,85.224472,D165,Landsman,2,52906.31916667,52907.17514106,40037,90,119,NaN,CIRCLE ICRS 12.083125 85.22447200000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1650201/d165020100000specttagf.gif,3001001461,3001004675
spectrum,FUSE,FUV,,,UV,NGC188-D702,B SUBDWARF,d1650202000,12.083125,85.224472,D165,Landsman,2,52908.19070602,52908.43119014,10040,90,119,NaN,CIRCLE ICRS 12.083125 85.22447200000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1650202/d165020200000specttagf.gif,3001001462,3001004676
spectrum,FUSE,FUV,,,UV,NGC188-II91,B SUBDWARF,d1650101000,11.967792,85.319,D165,Landsman,2,52905.21717593,52906.254122,43860,90,119,NaN,CIRCLE ICRS 11.967792 85.319 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1650101/d165010100000specttagf.gif,3001001459,3001004673
spectrum,FUSE,FUV,,,UV,NGC188-II91,B SUBDWARF,d1650102000,11.967792,85.319,D165,Landsman,2,52907.91393519,52908.12902208,8546,90,119,NaN,CIRCLE ICRS 11.967792 85.319 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1650102/d165010200000specttagf.gif,3001001460,3001004674
spectrum,FUSE,FUV,,,UV,NGC1952-P1,SUPERNOVA REMNANT,p1141301000,83.6317083333,21.9724722222,P114,Blair,2,51495.22149306,51495.60545012,12510,90,119,NaN,CIRCLE ICRS 83.6317083333 21.9724722222 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1141301/p114130100000specttagf.gif,3001003417,3001001729
spectrum,FUSE,FUV,,,UV,NGC1952-P1,SUPERNOVA REMNANT,p1141401000,83.636083,21.974083,P114,Blair,2,51849.17763889,51849.4778909,8094,90,119,NaN,CIRCLE ICRS 83.636083 21.974083 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1141401/p114140100000specttagf.gif,3001003418,3001001730
spectrum,FUSE,FUV,,,UV,NGC1952-P1,SUPERNOVA REMNANT,p1141402000,83.636083,21.974083,P114,Blair,2,51850.28561343,51850.37374557,3142,90,119,NaN,CIRCLE ICRS 83.636083 21.974083 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1141402/p114140200000specttagf.gif,3001003419,3001001731
spectrum,FUSE,FUV,,,UV,NGC2004-B15,B0-B2 V-IV,d1380301000,82.652417,-67.295083,D138,Peters,2,52879.78501157,52879.97414668,11069,90,119,NaN,CIRCLE ICRS 82.652417 -67.29508300000001 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/d1380301/d138030100000specttagf.gif,3001001416,3001000743
spectrum,FUSE,FUV,,,UV,NGC2004-B30,B0-B2 V-IV,d1380401000,82.6985,-67.289667,D138,Peters,2,52880.89954861,52881.0926407,11861,90,119,NaN,CIRCLE ICRS 82.6985 -67.28966699999999 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/d1380401/d138040100000specttagf.gif,3001001417,3001000744
spectrum,FUSE,FUV,,,UV,NGC2023-E1,REFLECTION NEBULA,c1270401000,85.423333,-2.262056,C127,McCandliss,2,53018.22600694,53018.38837836,4887,90,119,NaN,CIRCLE ICRS 85.423333 -2.262056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270401/c127040100000specttagf.gif,3001001035,3001003577
spectrum,FUSE,FUV,,,UV,NGC2023-E2,REFLECTION NEBULA,c1270501000,85.420833,-2.273167,C127,McCandliss,2,53017.89532407,53018.1665238,3627,90,119,NaN,CIRCLE ICRS 85.420833 -2.273167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270501/c127050100000specttagf.gif,3001001036,3001003578
spectrum,FUSE,FUV,,,UV,NGC2023-N1,REFLECTION NEBULA,c1270101000,85.423333,-2.224556,C127,McCandliss,2,53018.91613426,53019.28288303,3467,90,119,NaN,CIRCLE ICRS 85.423333 -2.224556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270101/c127010100000specttagf.gif,3001001032,3001003574
spectrum,FUSE,FUV,,,UV,NGC2023-N2,REFLECTION NEBULA,c1270201000,85.415,-2.228722,C127,McCandliss,2,53018.43927083,53018.67060339,7948,90,119,NaN,CIRCLE ICRS 85.41500000000001 -2.228722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270201/c127020100000specttagf.gif,3001001033,3001003575
spectrum,FUSE,FUV,,,UV,NGC2023-N3,REFLECTION NEBULA,c1270301000,85.404167,-2.217611,C127,McCandliss,2,53018.72414352,53018.87853534,4780,90,119,NaN,CIRCLE ICRS 85.404167 -2.217611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270301/c127030100000specttagf.gif,3001001034,3001003576
spectrum,FUSE,FUV,,,UV,NGC2023-POS1,REFLECTION NEBULA,a0630503000,85.414583,-2.254139,A063,Witt,2,52237.67163194,52237.70952203,3274,90,119,NaN,CIRCLE ICRS 85.41458299999999 -2.254139 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0630503/a063050300000specttagf.gif,3001000159,3001003392
spectrum,FUSE,FUV,,,UV,NGC2023-POS2,REFLECTION NEBULA,a0630604000,85.433542,-2.252111,A063,Witt,2,52237.39428241,52237.64014612,10177,90,119,NaN,CIRCLE ICRS 85.433542 -2.252111 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0630604/a063060400000specttagf.gif,3001000160,3001003393
spectrum,FUSE,FUV,,,UV,NGC2023-S1,REFLECTION NEBULA,c1270601000,85.406667,-2.2815,C127,McCandliss,2,53017.68829861,53017.83884368,5061,90,119,NaN,CIRCLE ICRS 85.406667 -2.2815 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270601/c127060100000specttagf.gif,3001001037,3001003579
spectrum,FUSE,FUV,,,UV,NGC2023-S2,REFLECTION NEBULA,c1270701000,85.395833,-2.2815,C127,McCandliss,2,53017.46028935,53017.63088949,7875,90,119,NaN,CIRCLE ICRS 85.395833 -2.2815 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270701/c127070100000specttagf.gif,3001001038,3001003580
spectrum,FUSE,FUV,,,UV,NGC2023-S3,REFLECTION NEBULA,c1270802000,85.392917,-2.270389,C127,McCandliss,2,53017.1231713,53017.34587511,2643,90,119,NaN,CIRCLE ICRS 85.392917 -2.270389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1270802/c127080200000specttagf.gif,3001001039,3001003581
spectrum,FUSE,FUV,,,UV,NGC221,ELLIPTICAL GALAXY,a0880101000,10.6741666667,40.6977777778,A088,Brown,2,51753.87734954,51755.22878608,51029,90,119,NaN,CIRCLE ICRS 10.6741666667 40.6977777778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0880101/a088010100000specttagf.gif,3001000202,3001000138
spectrum,FUSE,FUV,,,UV,NGC221,ELLIPTICAL GALAXY,c1280101000,10.674458,40.865889,C128,Brown,2,52511.8783912,52512.73900942,29874,90,119,NaN,CIRCLE ICRS 10.674458 40.865889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280101/c128010100000specttagf.gif,3001001040,3001000529
spectrum,FUSE,FUV,,,UV,NGC221,ELLIPTICAL GALAXY,c1280102000,10.674458,40.865889,C128,Brown,2,52512.76293981,52513.6408497,33832,90,119,NaN,CIRCLE ICRS 10.674458 40.865889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280102/c128010200000specttagf.gif,3001001041,3001000530
spectrum,FUSE,FUV,,,UV,NGC221,ELLIPTICAL GALAXY,c1280103000,10.674458,40.865889,C128,Brown,2,52513.66568287,52514.54255046,31447,90,119,NaN,CIRCLE ICRS 10.674458 40.865889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280103/c128010300000specttagf.gif,3001001042,3001000531
spectrum,FUSE,FUV,,,UV,NGC221,ELLIPTICAL GALAXY,c1280104000,10.674458,40.865889,C128,Brown,2,52514.56847222,52515.42118471,30393,90,119,NaN,CIRCLE ICRS 10.674458 40.865889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280104/c128010400000specttagf.gif,3001001043,3001000532
spectrum,FUSE,FUV,,,UV,NGC224,SPIRAL GALAXY,c1280301000,10.684625,41.269278,C128,Brown,2,52566.94431713,52567.51087529,13804,90,119,NaN,CIRCLE ICRS 10.684625 41.269278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280301/c128030100000specttagf.gif,3001001044,3001000533
spectrum,FUSE,FUV,,,UV,NGC224,SPIRAL GALAXY,c1280302000,10.684625,41.269278,C128,Brown,2,52566.57498843,52566.88683829,11883,90,119,NaN,CIRCLE ICRS 10.684625 41.269278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280302/c128030200000specttagf.gif,3001001045,3001000534
spectrum,FUSE,FUV,,,UV,NGC224,SPIRAL GALAXY,c1280303000,10.684625,41.269278,C128,Brown,2,52565.97582176,52566.53987757,12098,90,119,NaN,CIRCLE ICRS 10.684625 41.269278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280303/c128030300000specttagf.gif,3001001046,3001000535
spectrum,FUSE,FUV,,,UV,NGC224,SPIRAL GALAXY,c1280304000,10.684625,41.269278,C128,Brown,2,52565.60619213,52565.77627758,8088,90,119,NaN,CIRCLE ICRS 10.684625 41.269278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1280304/c128030400000specttagf.gif,3001001047,3001000536
spectrum,FUSE,FUV,,,UV,NGC2273,SEYFERT GALAXY,c1630101000,102.536333,60.845836,C163,Shastri,2,52614.77010417,52615.12073685,22701,90,119,NaN,CIRCLE ICRS 102.536333 60.845836 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c1630101/c163010100000specttagf.gif,3001001130,3001000607
spectrum,FUSE,FUV,,,UV,NGC2363-FUV1,H II REGION,g7130601000,112.124292,69.192167,G713,Thilker,2,54077.54990741,54077.80733597,15517,90,119,NaN,CIRCLE ICRS 112.124292 69.192167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g7130601/g713060100000specttagf.gif,3001002338,3001002949
spectrum,FUSE,FUV,,,UV,NGC2371,CENT. STAR PLAN. NEB.,p1330301000,111.394620833,29.4906097222,P133,Bianchi,2,51600.21163194,51600.42628725,5259,90,119,NaN,CIRCLE ICRS 111.394620833 29.4906097222 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1330301/p133030100000specttagf.gif,3001003651,3001001926
spectrum,FUSE,FUV,,,UV,NGC2392,CENT. STAR PLAN. NEB.,b0320601000,112.294875,20.911806,B032,Gruendl,2,51961.68570602,51961.78152407,3923,90,119,NaN,CIRCLE ICRS 112.294875 20.911806 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0320601/b032060100000specttagf.gif,3001000516,3001003332
spectrum,FUSE,FUV,,,UV,NGC2392-BKGD,SKY BACKGROUND,s4050401000,112.294875,20.911806,S405,Blair,2,51961.0143287,51961.28340594,3063,90,119,NaN,POSITION 112.294875 20.911806,http://archive.stsci.edu/browse/previews/fuse/s4050401/s405040100000specttagf.gif,3001004103,3001004008
spectrum,FUSE,FUV,,,UV,NGC2403,SPIRAL GALAXY,f9190901000,114.214167,65.6025,F919,Thilker,2,53725.4771875,53725.62443106,6692,90,119,NaN,CIRCLE ICRS 114.214167 65.60250000000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9190901/f919090100000specttagf.gif,3001002174,3001001047
spectrum,FUSE,FUV,,,UV,NGC2403-HK128,H II REGION,f9180601000,114.278042,65.610583,F918,Thilker,2,53783.03172454,53793.9389586,1394,90,119,NaN,CIRCLE ICRS 114.278042 65.61058300000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9180601/f918060100000specttagf.gif,3001002162,3001001040
spectrum,FUSE,FUV,,,UV,NGC2403-HK128,H II REGION,f9180602000,114.278042,65.610583,F918,Thilker,2,53786.14608796,53786.66786178,16380,90,119,NaN,CIRCLE ICRS 114.278042 65.61058300000001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9180602/f918060200000specttagf.gif,3001002163,3001001041
spectrum,FUSE,FUV,,,UV,NGC2403-HK270,H II REGION,f9180501000,114.217417,65.612972,F918,Thilker,2,53725.7028125,53726.46287354,30420,90,119,NaN,CIRCLE ICRS 114.217417 65.612972 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9180501/f918050100000specttagf.gif,3001002161,3001001039
spectrum,FUSE,FUV,,,UV,NGC2403-HK361,H II REGION,f9180402000,114.18875,65.61675,F918,Thilker,2,53785.57767361,53786.04964735,18372,90,119,NaN,CIRCLE ICRS 114.18875 65.61675 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9180402/f918040200000specttagf.gif,3001002160,3001001038
spectrum,FUSE,FUV,,,UV,NGC2403-HK542,H II REGION,f9180202000,114.083625,65.618583,F918,Thilker,2,53727.08909722,53727.5556741,21890,90,119,NaN,CIRCLE ICRS 114.083625 65.618583 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9180202/f918020200000specttagf.gif,3001002158,3001001036
spectrum,FUSE,FUV,,,UV,NGC2403-VS9,H II REGION,f9180302000,114.120417,65.564306,F918,Thilker,2,53783.87696759,53784.32299597,17172,90,119,NaN,CIRCLE ICRS 114.120417 65.564306 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f9180302/f918030200000specttagf.gif,3001002159,3001001037
spectrum,FUSE,FUV,,,UV,NGC2440,PLANETARY NEBULA,b0390201000,115.480833,-18.209167,B039,Kwok,2,52005.0609375,52005.06162037,59,90,119,NaN,CIRCLE ICRS 115.480833 -18.209167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0390201/b039020100000spechistf.gif,3001000532,3001003800
spectrum,FUSE,FUV,,,UV,NGC246,CENT. STAR PLAN. NEB.,e1180201000,11.76375,-11.872194,E118,Kruk,2,53198.70958333,53199.28434028,6505,90,119,NaN,CIRCLE ICRS 11.76375 -11.872194 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e1180201/e118020100000spechistf.gif,3001001780,3001004439
spectrum,FUSE,FUV,,,UV,NGC246-A,PLANETARY NEBULA,c0940101000,11.77,-11.878667,C094,Szentgyorgyi,2,53356.74854167,53357.2502096,15842,90,119,NaN,CIRCLE ICRS 11.77 -11.878667 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/c0940101/c094010100000specttagf.gif,3001000966,3001004063
